idx,eco,context.target,prompt,entailment,Subject_Equal,Inner_Tense,Inner_Person,Mat_Tense,Mat_Person
303053,없음,그러기 때문에 김정남이가 어~ 장성택이((랑)) 가까운 것은 뭐~ 온 세상 사람이 다 아는 거 아니겠습니까? 어~ 그리고 이제 김정남이는 김정남 나름대로 현 김정은 체제에 대해서 어~ 일정 부분 불만이 있다는 것도 이제 많이 알려져 있는 상황이거든요. 그리고 이제 장성택이 같이 직접적으로 김정은 정권이 그~ 수립되는데 기여한 사람도 저렇게 제거를 하기 때문에 더군다나 김정남과 김정은이는 사실 이복 형제 간이거든요?,김정남이 김정은 체제에 대해 일정 부분 불만이 있다,entailment,n,현재,3,현재,3
301078,없음,이 부분이 굉장히 중요한 부분이에요. 그리고 기본 광고료로 한 칠만 원 팔만 원 내는 거는 누가 그거 수십 페이지 뒤에 있는 거까지 찾아가겠습니까? 안 할 수 없으니까 또 배달앱이니까 하는 거고 그러니까 그거는 사실 효과가 없는 광고료에 기본료 요금이 들어가 버리게 된 거다라는 얘기죠. 그리고 경우에 따라서는 전화도 따로 또 또 있습니다.,기본 광고료로 한 칠만 원 팔만 원 내는 거는 효과가 없는 광고료에 기본료 요금이 들어가 버리게 된 것이다,entailment,n,현재,3,현재,4
401071,의문,P1: 희희낙락 임희윤 음악전문기자 오늘도 나왔습니다. P1: 안녕하세요. P3: 안녕하세요. P1: 네. 자 임 기자는 세상 참 좁다 이렇게 느껴본 적 있으세요? P3: 뭐 자주 느끼는데 최근에도 뭐 한 번 느꼈습니다.,세상이 참 좁다,neutral,n,현재,3,현재,2
105059,없음,"다카하시 교수는 ""iPS 이식은 실험실 검증 단계를 지나 환자에게 행해지는 단계로 접어들었다""며 ""축구로 치면 전반전이 끝나고 후반전을 앞두고 있는 셈""이라고 말했다. 파킨슨병 iPS 이식 치료는 이르면 2022년에 실용화될 전망이라고 그는 덧붙였다.",파킨슨병 iPS 이식 치료는 이르면 2022년에 실용화될 전망이다,entailment,n,현재,3,과거,3
301107,없음,천구백십칠년 마르셸 뒤샹이 화장실 소변기를 샘이라는 제목으로 전시에 출품하면서 현대 미술계는 엄청난 변화의 돌풍이 이는데요. 뒤샹은 작가의 의도가 미술작품의 본질이 될 수 있다는 것을 보여준 거죠. 한국에도 기존 미술의 룰을 무너뜨리고 일상 속 흔한 사물을 조합해 사회와 문화를 이야기하는 작가가 있습니다. ,작가의 의도가 미술작품의 본질이 될 수 있다,entailment,n,현재,3,과거,3
304032,없음,이천칠년 일월인데요. 천안의 한 경찰에 한 편지가 도착합니다. 발신인은 교도소에 있던 사람이었구요. 한 대학에 직원을 살해한 혐의로 이미 사형 -서- 판결을 받고 대법원에 확정판결을 기다리고 있던 처지였던 김모 씨가 작성을 한 건데요. 편지의 내용에는 신의를 지키고자 연락을 했다. 만나서 가슴속에 무덤까지 가져가려 했던 진실을 고백하고 싶다 라고 적고요. 접견을 와달라 라는 요청까지 편지에 적혀 있었습니다.,김모 씨는 한 대학에 직원을 살해한 혐의로 사형 판결을 받고 대법원에 확정판결을 기다리고 있었다,entailment,y,과거,3,과거,3
401037,의문,"은탁: 나도 알아보고 있소. 이 작은 병원에서는 발전이 없소. 닥터김은 아직 젊구, 가능성이 무한대루 열려있는데, 여기서는 아무것두 할 수가 없지 않소? 유나: 제 얘기가 아닙니다 원장선생님. 원장선생님 얘깁니다. 은탁: 내 얘'@@길_ 왜 다른 사람한테 들어야 하오? 유나: 저게 뭐예요 선생님? 은탁: .. 유나: 그렇게 속상하시면서 왜 그렇게 하세요? 은탁: .. 유나: 정말 소간호사님이 다른 사람한테 가버리시'@@길_ 바라세요? 은탁: 닥터김이 참견할 일이 아니오. 유나: 선생님은 소간호사님이 다시 돌아오기만 바라는 비겁한 겁쟁이세요.",소간호사님은 다른 사람한테 가버릴 것이다,neutral,n,미래,3,현재,2
401008,없음,P1: 근데 현재로써는 도박이냐 아니냐 요렇게 지금 단할 수 있는 상황은 아니라는 거죠? P4: 애매하긴 한데요. P4: 경찰이 단속을 했고 실제 법원까지 가면 이 업주 같은 경에는 도박죄로 처벌될 가능성이 충분히 있습니다. P1: 아~ 그렇군요. P1: 마지막으로 이~ 지금 결국은 도심속 깊숙이 들어와 있습니다. P1: 우리가 이 단속을 한다라는 것은 도박이냐 아니냐를 따지기 위함은 아니잖아요. P6: 물론이죠. P6: 사실은 도박만큼 중독성이 강한 게 없거든요.,우리가 도박 단속을 한다라는 것은 도박이냐 아니냐를 따지기 위함이다,contradiction,n,현재,3,현재,3
302002,없음,스트레스와 불안감을 떨쳐주고 기억력을 높여주며 좀 더 행복한 하루를 만들어 주는 특별한 글쓰기 바로 일깁니다. 일기쓰기는 트라우마를 극복하고 마음의 상처를 치유하는 데 큰 효과가 있을 뿐만 아니라 면역세포를 강하게 해 질병 회복에도 도움이 된다고 알려져 있는데요. 자신의 감정을 가장 솔직하게 털어놓을 수 있기 때문입니다. ,일기쓰기는 면역세포를 강하게 해 질병 회복에도 도움이 된다,entailment,y,현재,3,현재,4
108116,없음,"청주에서 온 박인기(66)씨는 ""인공지능 로봇이 커피를 만들어준다고 해서 카페라테를 주문했다. 처음엔 로봇이 만드는 커피가 과연 괜찮을까? 싶었는데, 인간이 만든 커피와 차이가 거의 없고 맛도 좋다""고 말했다. 'AI안내로봇'도 관람객들의 시선을 끌고 있다. ",로봇이 만드는 커피가 괜찮다,entailment,y,현재,1,과거,1
305001,의문,게임밖에 할 것이 사실 그것만큼 재미있는 게 없는 거예요. 근데 어떻게 보면요.게임이 사실은 중독되게끔 만들어졌단 사실을 인정하시나요? 게임 초반에 할 때 -하- 지금 아이들이 가장 많이 하고 있는 게임 이름을 거론할 순 없지만 초등학생 대부분이 하는 게임 무료입니다.,게임은 중독되게끔 만들어졌다,entailment,n,과거,3,현재,2
102008,없음,"그동안 위축됐던 지역 건설경기가 되살아날 수 있는 기폭제로 작용할 수 있기 때문이다. 지역 재계는 예타 면제가 이른 시일 내 확정되길 기원하는 한편, 각종 공사, 공정 등에 지역 업체 참여가 전제돼야 한다고 강조했다.",예타 면제가 이른 시일 내 확정될 것이다,neutral,n,미래,3,현재,3
401022,없음,봉자: 열쇠 어딨어 종희: 못 찾았어요. 보세요 어제 밤 가게에서도 못 찾았고 가방 안에도 없었어요 종희: 몸에 지니고 다니나 봐요. 봉자: 노수리가 벌써 받은 거 아냐 종희: 그렇지 않을 거예요. 아직 열쇠는 아주머니가 갖구 있어요,아주머니가 열쇠를 몸에 지니고 다닌다,entailment,n,현재,3,현재,4
401009,없음,"아빠: 채경아... 채경: 나 아직은 이 나라의 황태자비야. 황태자비로서, 내가 가져야 될 책임과 의무는 다하고 싶어. 채준: 갑자기.. 돼지가 다른 사람 같애 아빠: 우리 공주.. 마냥 어린앤줄 알았더니 어느새 어른이 다 되었네. 엄마: 말려도 갈 거지? 채경: 응. 그러니까 잘했다고 해줘. 응?",채경이는 마냥 어린애다,contradiction,n,현재,3,과거,1
302029,없음,여기서 드러나는 명백한 어~ 의문이 그~ 흑인이나 히스패닉이나 또는 가난한 집안에서 태어났어도 티 그니까 선 선생님이 열심히 티칭하면 성공할 수 있다. 배울 수 있다는 것이 드러났다고 다시 한 번 나와 있습니다. 여기 시월 일 일자거든요.,"흑인, 히스패닉 또는 가난한 집안에서 태어났어도 배울 수 있다",entailment,n,현재,4,과거,4
401080,없음,P2: 바로 시인이자 소설가인 이상 P1: 네. 바로 그분 이상 P2: 예. P1: 자~ 이 수많은 연구가 이루어지고 이어졌던 그런 이제 대상이기도 해요. P2: 예. P1: 그런데 이 시인 이상에 대해서 알려진 바가 많지 않아요. 저도 책을 봐도 많지가 않아서 P2: 예. P1: 시인이 남긴 본문보다 더 많은 해석과 주석이 붙어 있죠.,시인이자 소설가인 이상은 수많은 연구가 이루어졌던 대상이다,entailment,y,현재,3,현재,3
302019,없음,그러니깐 초인종을 누르면은 버튼으로 인제 열어 주지 말고 직접 나가서 맞아주고 이 동선이 짧은 게 아니라 좀 길어서 주택에서 동선이 길어봐야 얼만큼 길겠습니까. 그러니까 서로 인제 다니면서 가족끼리 살갗도 부닥치고 냄새도 맡고 그런 불편함 그러니까 즐거운 불편함이 더욱 더 행복하게 해줄 해줄 수 있다고 하는 그런 이야깁니다. 그래서 어떻게 생각하면은 주택에서만은 기능적인 건축이 아니라 반 기능적인 건축이 훨씬 더 가족의 생활을 건강 하게 만들 수 있다고 하는 겁니다.,즐거운 불편함이 사람들을 더 행복하게 해줄 수 있다,entailment,n,현재,3,현재,3
304047,없음,지금 어~ 어~ 두 분 말씀에다 좀 부가하면은 이번 그 북한 삼인방 측근 삼인방의 그 방남은 대내용이 아니라 대남용 대외용입니다. 무슨 말이냐하면 이 남북 관계 경색에 있어서 김정은이의 결단으로 이 북한 측근 삼인방을 보냄으로서 남북 간에 개선의 물꼬도 트이고 또 김정은이가 한반도의 평화를 어~ 바란다는 것을 대내외에 알리기 위해서 대내외가 아니라 우리 측하고 저 해외에다 알리기 위해서 내 놓은 거거든요.,김정은이 한반도의 평화를 바란다,entailment,n,현재,3,현재,3
304011,없음,네. 맞습니다. 배심원단에게 씨씨티비 영상이 하나가 공개가 되었는데요. 이게 바로 가우트 피해자 남성에 마지막 모습이었습니다. 기차표를 사기 위해서 역에서 기차표를 구매하는 모습인데요. 현지 언론은 이 모습을 가해자에 마지막 예행이었다.,가우트 피해자 남성은 기차표를 사기 위해서 역에서 기차표를 구매했다,entailment,n,현재,3,현재,3
301122,없음,사해 행위에 대해서 우리 민법이 규정을 하고 있는데요. 채권자에게 손해를 입힌다는 것을 알고 있음에도 불구하고 재산을 이전하거나 처분하고 여기에 협조하는 행위를 사해 행위라고 합니다. 사해 행위에 해당하게 되면 이전 받았던 재산을 다시 돌려줘야 하는 의무가 발생합니다.,사해행위는 채권자에게 손해를 입힌다,entailment,y,현재,3,현재,3
303033,없음,그니까 천육백구십육년에 영국에서 어~ 그~ 프랑스와 구년 전쟁할 때 국가 재정 고갈 상태가 어~ 이르니까 윌리엄 삼세가 창문세를 도입했다 그래요. 그래서 그~ 그 영국의 그~ 창문세 흔적이 남아있다고 하구요. ,천육백구십육년에 영국에서 윌리엄 삼세가 창문세를 도입했다,entailment,n,과거,3,현재,4
202020,조건,"2018년 대한민국 전체가 경제적으로 힘든 시기를 보낸 것처럼 대전과 세종, 충남의 경제도 마찬가지로 어려운 한 해였다. 특히 대전은 실업률은 상승하고 물가도 전국 평균보다 높게 오르는 등 각종 경제 지표가 최악을 기록했다 해도 과언이 아니다. 2018년 11월을 기준으로 한 대전의 실업률은 4.3%로 한 해 전에 비해 0.9% 포인트가 상승했다.",2018년에 대전은 각종 경제 지표가 최악을 기록했다,entailment,n,과거,3,현재,4
304015,없음,자 그런 이후에 고려 또 조선에 넘어오면서도 독도를 우리 땅으로 어 기록한 옛날 지도 또 문서 많이 있어요. 고려에는 김유립이라는 사람을 보내서 울릉도를 살폈다는 내용이 고려사기에 기록이 돼 있고요. 조선시대 문헌 중에서는 세종실록지리지 하고 신증동국여지승람이라고 하는 문헌에 어 울릉도와 독도가 우리의 역사임을 기록한 그런 대목이 있습니다. 예를 들어서 세종실실록지리지에는 우산과 무릉 두 섬이 현 현에 정동 바다 가운데 있다. 어 이런 내용이 있구요.,울릉도와 독도는 우리의 역사이다,entailment,n,현재,3,과거,3
301006,없음,미구구는 어 주한미군도 있고 주일미군 있고 세계에 파병을 많이 하고 있잖아요. 그래서 그 군인들이 크리스마스 때 집에 오고 싶은 마음 또 집에 있는 가족들이 그들을 그리워하는 마음 이런 거를 정말 메시지처럼 담아 가지고 감동을 훨씬 더 배가시켜주는 그런 겁니다. ,미군들은 크리스마스 때 집에 오고 싶어 한다,entailment,y,현재,3,현재,3
301040,없음,네. 음 야 여기서 오늘 쿡 포인트가 될 수도 있을 것 같은데요. 어 꼴뚜기 요리하실 때 연유를 넣으면은 비린내를 또 말끔히 잡을 수 있다는 걸 또 우리가 알 수 있겠네요.,연유가 오늘 쿡 포인트가 될 수도 있다,entailment,n,현재,3,현재,1
401029,없음,P1: 지금까지 이런 퀴즈는 없었다.이것은 문제인가 퀴즈인가 상식도 쌓을 수 있는 실시간 검색어 퀴즈 P2: 선물도 챙기고 상식도 쌓는 일석이조의 시간 지금부터 일구 앵디의 말에 귀를 기울여 주세요. P1: 현존하는 가장 오래된 공존인 이 궁에 명정전 내부가 일반인에 처음으로 공개된다고 합니다. P1: 봄 가을로 나눠서 개방할 거라고 하네요. P2: 네. 맞습니다. P2: 문화재청은 이곳뿐만 아니라 창덕궁에 정전인 인정전도 내부 관람을 허용한다고 밝혔는데요.,현존하는 가장 오래된 궁의 명정전 내부가 일반인에게 처음으로 공개된다,entailment,n,미래,3,현재,3
